museum_id	twitter_id	facebook_pages	twitter_action	facebook_action	correct_twitter	correct_facebook	twitter_id_old	facebook_pages_old
mm.New.59	twitter.com/barnrailwa	en-gb.facebook.com/statfoldbarnrailway	keep	keep				
mm.domus.SW069	['twitter.com/steam_museum']	['www.facebook.com/steammuseum', 'en-gb.facebook.com/steammuseum']	keep	keep				
mm.domus.SE496	['www.twitter.com/stephenshouse']	['www.facebook.com/stephenshouseandgardens', 'en-gb.facebook.com/StephenWebsterJewellery']	keep	keep				
mm.domus.NE031	twitter.com/stephensonrail	['www.facebook.com/stephensonrailway', 'www.facebook.com/stephensonrailway', 'en-gb.facebook.com/stephensonrailway']	keep	keep				
mm.domus.SE358	no_resource	no_resource	drop	drop			['twitter.com/stevenagebc', 'twitter.com/stevenagemuseum']	['en-gb.facebook.com/stevenageboroughcouncil', 'en-gb.facebook.com/stevenagemuseum']
mm.misc.154	no_resource	no_resource	keep	keep				
mm.domus.SE357	no_resource	no_resource	keep	keep				
mm.domus.SC192	twitter.com/smithmuseum	['www.facebook.com/thestirlingsmith', 'www.facebook.com/thesmithartgalleryandmuseum', 'en-gb.facebook.com/pages/category/Art-Gallery/TheStirlingSmith/about']	keep	keep				
mm.hha.049	['twitter.com/stockgaylard1']	['www.facebook.com/stockgaylard']	keep	keep				
mm.domus.NW192	twitter.com/smbc_museums	no_resource	keep	drop				['www.facebook.com/stockportmuseums', 'www.facebook.com/stockportmbc', 'en-gb.facebook.com/airraidshelter13/posts']
mm.domus.NW017	twitter.com/smbc_museums	en-gb.facebook.com/StockportMuseums	keep	keep				
mm.domus.SE356	twitter.com/stockwooddc	['www.facebook.com/stockwooddc', 'www.facebook.com/culturetrustuk', 'en-gb.facebook.com/StockwoodDC']	keep	keep				
mm.aim.0941	no_resource	no_resource	keep	keep				
mm.wiki.429	no_resource	no_resource	keep	keep				
mm.misc.159	https://twitter.com/RomanBathMuseum	no_resource	update	drop	https://twitter.com/RomanBathMuseum		['twitter.com/eh_stonehenge', 'twitter.com/stonehenge_6114']	['www.facebook.com/home.php#!/pages/stonehenge/170137036344463', 'en-gb.facebook.com/StonehengeTailoring']
mm.wiki.365	['www.twitter.com/stoneleighdave']	['www.facebook.com/stoneleighabbey1', 'en-gb.facebook.com/stoneleighabbey1']	keep	keep				
mm.musa.329	twitter.com/ntstoneywell	['www.facebook.com/ntstoneywell']	keep	keep				
mm.wiki.313	twitter.com/stonorpark	['www.facebook.com/stonorpark', 'en-gb.facebook.com/stonorpark']	keep	keep				
mm.domus.WA006	twitter.com/storielbangor	['www.facebook.com/storielbangor', 'en-gb.facebook.com/STORIELbangor/about']	keep	keep				
mm.aim.0943	twitter.com/stotfoldmill	['www.facebook.com/stotfold-watermill-340512572634804', 'en-gb.facebook.com/stotfoldmill']	keep	keep				
mm.domus.NW163	no_resource	['www.facebook.com/stottpark']	keep	keep				
mm.domus.SW221	['twitter.com/ntstourhead']	['www.facebook.com/stourheadnationaltrust', 'en-gb.facebook.com/stourheadfarmshop']	keep	keep				
mm.misc.125	twitter.com/stowaero	['www.facebook.com/stow-maries-great-war-aerodrome-1746813822236161', 'en-gb.facebook.com/pages/category/Community-Museum/Stow-Maries-Great-War-Aerodrome-1746813822236161']	keep	keep				
mm.hha.007	twitter.com/stowehouse	['www.facebook.com/stowehouse', 'en-gb.facebook.com/StoweHouse/photos/a.308291782533664/2431134733582681/?type=3&eid=ARDfoNwvBt7YDzE_rC-Q-xotBZqVCbyhO0BFAubsHys1YbUZsFBpRz8LvAAU_ael8aRslt0hTgGAfZ4U&ifg=1']	keep	keep				
mm.domus.SC307	no_resource	['www.facebook.com/strachur-smiddy-museum-crafts-106870590948814', 'en-gb.facebook.com/pages/category/Nonprofit-Organization/Strachur-Smiddy-Museum-Craft-Shop-1471773526399339']	keep	keep				
mm.hha.184	twitter.com/stradeycastle	['www.facebook.com/stradeycastle', 'en-gb.facebook.com/stradeycastle']	keep	keep				
mm.domus.SE105	twitter.com/strangershall	en-gb.facebook.com/StrangersHall	keep	keep				
mm.domus.SC065	no_resource	en-gb.facebook.com/pages/category/History-Museum/Stranraer-Museum-340479356058406	keep	keep				
mm.hha.010	no_resource	no_resource	keep	keep				
mm.wiki.366	twitter.com/stratfordarmour	en-gb.facebook.com/stratfordarmouriesinfo	keep	keep				
mm.domus.SC194	twitter.com/navermuseum	['www.facebook.com/strathnavermuseum', 'en-gb.facebook.com/StrathnaverMuseum']	keep	keep				
mm.ace.1258	twitter.com/strawbhillhouse	['www.facebook.com/strawberryhillhouse', 'en-gb.facebook.com/StrawberryHillHouse']	keep	keep				
mm.domus.YH136	https://twitter.com/Tate_StIves	en-gb.facebook.com/hullmuseums/events	update	keep	https://twitter.com/Tate_StIves		no_resource	
mm.wiki.016	no_resource	no_resource	keep	keep				
mm.domus.NW068	no_resource	no_resource	keep	keep				
mm.domus.SC195	twitter.com/stromnessmuseum	['www.facebook.com/stromnessmuseum', 'en-gb.facebook.com/stromnessmuseum']	keep	keep				
mm.wiki.290	twitter.com/strumpshawfair	['www.facebook.com/strumpshawsteammuseum', 'en-gb.facebook.com/StrumpshawSteamMuseum']	keep	keep				
mm.ace.1103	twitter.com/belpermill	['www.facebook.com/belpermill']	keep	keep				
mm.wiki.045	no_resource	en-gb.facebook.com/stuarthousetrust	keep	keep				
mm.domus.SW167	twitter.com/sturmill	no_resource	keep	keep				
mm.domus.EM086	twitter.com/sudbury_hallnt	['www.facebook.com/sudburyhall', 'en-gb.facebook.com/SudburyHall']	keep	keep				
mm.wiki.352	no_resource	no_resource	keep	keep				
mm.hha.058	['twitter.com/sudeleycastle']	['www.facebook.com/sudeleycastle']	keep	keep				
mm.domus.NW104	twitter.com/sudleyhouse	en-gb.facebook.com/sudleyhouse	keep	keep				
mm.ace.1252	twitter.com/sk_regt_museum	['www.facebook.com/suffolkregimentmuseum', 'en-gb.facebook.com/suffolkregimentmuseum']	keep	keep				
mm.hha.105	no_resource	no_resource	keep	keep				
mm.domus.EM006	twitter.com/sulgravemanor	no_resource	keep	keep				
mm.domus.SC196	twitter.com/summerleemuseum	['www.facebook.com/summerleemuseum', 'www.facebook.com/northlanarkshireheritage', 'en-gb.facebook.com/summerleemuseum']	keep	keep				
mm.domus.NE032	twitter.com/sundmuseum	['www.facebook.com/sunderlandmuseum', 'en-gb.facebook.com/sunderlandmuseum']	keep	keep				
mm.aim82NM.010	['twitter.com/hedonblog']	['www.facebook.com/hedon.blog', 'en-gb.facebook.com/SunkIsland/posts']	keep	keep				
mm.aim.0951	no_resource	en-gb.facebook.com/pages/category/History-Museum/Sunken-Secrets-1535969326668771	keep	keep				
mm.ace.1122	no_resource	['www.facebook.com/sunnycroftnt', 'en-gb.facebook.com/SunnycroftNT']	keep	keep				
mm.mgs.301	no_resource	no_resource	drop	drop			twitter.com/surgeonshall	['www.facebook.com/surgeonshallmuseum', 'en-gb.facebook.com/surgeonshallmuseum/?rf=264914124374352']
mm.aim.0338	twitter.com/surreyfiretrust	en-gb.facebook.com/surreyfiremuseum/posts	keep	keep				
mm.domus.SE353	twitter.com/surreyheathmuse	no_resource	keep	drop				['www.facebook.com/surreyheathmuseum', 'www.facebook.com/surreyheath', 'en-gb.facebook.com/surreyheathmuseum']
mm.wiki.360	['twitter.com/surreyhillsaonb']	['www.facebook.com/pages/surrey-hills/9961737122']	keep	keep				
mm.musa.332	no_resource	['www.facebook.com/pages/horam-manor-farm/777259848966902']	keep	keep				
mm.misc.126	['twitter.com/nt_suttonhoo', 'twitter.com/NT_SuttonHoo/status/1355943428568141832']	['www.facebook.com/suttonhoont', 'www.facebook.com/suttonhoont', 'en-gb.facebook.com/SuttonhooNT']	keep	keep				
mm.domus.SE523	twitter.com/suttonhousent	['www.facebook.com/suttonhousent', 'en-gb.facebook.com/suttonhouseNT']	keep	keep				
mm.hha.128	no_resource	en-gb.facebook.com/pages/category/Sports-Event/SuttonPark10k/posts	keep	keep				
mm.domus.SE135	twitter.com/swaffhammuseum	en-gb.facebook.com/pages/category/History-Museum/Swaffham-Museum-Ltd-864867836945078	keep	keep				
mm.ace.1096	no_resource	no_resource	drop	drop			['twitter.com/oxfordshirecc']	['www.facebook.com/oxfordshirecountycouncil', 'en-gb.facebook.com/pages/category/Community/Swalcliffe-village-page-1418387438427415']
mm.musa.334	['twitter.com/swaledalemuseum', 'twitter.com/thisisswaledale']	['www.facebook.com/pages/swaledale-museum/205985662751648']	keep	keep				
mm.domus.SW169	['twitter.com/dorsettourism']	['www.facebook.com/swanagemuseum', 'www.facebook.com/visitdorset', 'en-gb.facebook.com/SwanageMuseum']	keep	keep				
mm.aim.1206	twitter.com/swanrailway	['www.facebook.com/swanagerailway', 'en-gb.facebook.com/swanagerailway/posts']	keep	keep				
mm.misc.016	twitter.com/swanseabus	['www.facebook.com/swanseabusmuseum', 'en-gb.facebook.com/swanseabusmuseum']	keep	keep				
mm.domus.WA033	twitter.com/swanseamuseum	['www.facebook.com/swanseamuseum', 'en-gb.facebook.com/swanseamuseum']	keep	keep				
mm.New.148	twitter.com/swarthmoorhall	['www.facebook.com/swarthmoorhall', 'en-gb.facebook.com/SwarthmoorHall']	keep	keep				
mm.New.155	twitter.com/swedenborghouse	['www.facebook.com/swedenborghouse', 'en-gb.facebook.com/swedenborghouse']	keep	keep				
mm.domus.SW070	twitter.com/museumandart	['www.facebook.com/museumandartgallery', 'www.facebook.com/museumandartgallery', 'en-gb.facebook.com/MuseumandArtGallery']	keep	keep				
mm.domus.SE352	no_resource	no_resource	keep	keep				
mm.wiki.430	['twitter.com/swtan1910']	['www.facebook.com/swtanchurchbay']	keep	keep				
mm.hha.002	twitter.com/syonparkhouse	['www.facebook.com/syonhouseandgardens']	keep	keep				
mm.domus.WA099	['twitter.com/visiting_conwy', 'twitter.com/shjmuseum']	['www.facebook.com/visitingconwy', 'en-gb.facebook.com/SirHenryJonesMuseum/posts']	keep	keep				
mm.wiki.300	no_resource	en-gb.facebook.com/SywellAviationMuseum	keep	keep				
mm.domus.NW143	no_resource	no_resource	drop	drop			['twitter.com/officialuom', 'twitter.com/tableyhouse']	['www.facebook.com/theuniversityofmanchester']
mm.wiki.431	['twitter.com/taclataid']	['www.facebook.com/angleseytransportmuseumtaclataid']	keep	keep				
mm.domus.SC269	twitter.com/taigh_c	['www.facebook.com/taighchearsabhagh', 'en-gb.facebook.com/TaighChearsabhagh']	keep	keep				
mm.domus.SC273	no_resource	['www.facebook.com/kildonan-museum-south-uist-historical-society-1034191443261237', 'www.facebook.com/kildonancafe']	keep	keep				
mm.domus.SC197	twitter.com/tainmuseum	['www.facebook.com/pages/tain-district-museum-and-clan-ross-centre/222578941260401', 'en-gb.facebook.com/pages/category/History-Museum/Tain-District-Museum-and-Clan-Ross-Centre-222578941260401']	keep	keep				
mm.domus.SC290	['twitter.com/talbotrice75']	['facebook.com/talbotricegallery', 'en-gb.facebook.com/talbotricegallery']	keep	keep				
mm.domus.WA050	['twitter.com/talyllynrailway', 'twitter.com/narrowgaugerm']	['www.facebook.com/talyllyn', 'en-gb.facebook.com/NarrowGaugeMuseum']	keep	keep				
mm.wiki.087	no_resource	no_resource	keep	keep				
mm.domus.NW189	no_resource	no_resource	keep	keep				
mm.domus.WM024	twitter.com/tamworthcastle	['www.facebook.com/tamworthcastle', 'en-gb.facebook.com/tamworthcastle']	keep	keep				
mm.domus.NE048	twitter.com/tanfieldrailway	['www.facebook.com/tanfieldrailway', 'en-gb.facebook.com/tanfieldrailway']	keep	keep				
mm.domus.SE565	twitter.com/museumtangmere	['www.facebook.com/groups/tmamadmin']	keep	keep				
mm.domus.SC198	no_resource	no_resource	keep	keep				
mm.domus.SW131	twitter.com/tankmuseum	['www.facebook.com/tankmuseum', 'en-gb.facebook.com/tankmuseum']	keep	keep				
mm.misc.107	https://twitter.com/Tate	https://www.facebook.com/tategallery	update	update	https://twitter.com/Tate	https://www.facebook.com/tategallery	no_resource	no_resource
mm.mgs.282	twitter.com/tarbatdiscovery	['www.facebook.com/tarbatdiscoverycentre', 'en-gb.facebook.com/tarbatdiscoverycentre']	keep	keep				
mm.domus.SE017	twitter.com/tatebritain	no_resource	keep	keep				
mm.domus.NW099	twitter.com/tateliverpool	en-gb.facebook.com/tateliverpool	keep	keep				
mm.ace.1136	no_resource	no_resource	keep	keep				
mm.domus.SW170	twitter.com/tate_stives	en-gb.facebook.com/stivestate	keep	keep				
mm.domus.EM090	twitter.com/nttattershall	['www.facebook.com/nttattershall', 'en-gb.facebook.com/NTTattershall/posts']	keep	keep				
mm.domus.NW180	twitter.com/tatton_park	['www.facebook.com/tattonpark']	keep	keep				
mm.ace.1154	twitter.com/tavimuseum	['en-gb.facebook.com/tavistockmuseum', 'en-gb.facebook.com/TavistockMuseum']	keep	keep				
mm.mgs.372	no_resource	no_resource	keep	drop				en-gb.facebook.com/NHSTayside/posts/dundee-royal-infirmary-a-history-in-old-photographsa-new-book-to-mark-the-20th-a/2089135381138263
mm.misc.254	['twitter.com/maidstoneinfo']	['en-gb.facebook.com/visitmaidstone', 'en-gb.facebook.com/TeaPotIsland']	keep	keep				
mm.musa.335	no_resource	['www.facebook.com/teddy-bear-museum-dorchester-120261464783901', 'en-gb.facebook.com/teddybearmuseumdorch']	keep	keep				
mm.aim82M.044	twitter.com/teescottage?lang=sv	['www.facebook.com/pages/tees-cottage-pumping-station/454833884644136', 'en-gb.facebook.com/Tees-Cottage-Pumping-Station-454833884644136/posts']	keep	keep				
mm.musa.337	twitter.com/teifivrailway	['facebook.com/teifivalleyrly', 'www.facebook.com/teifivalleyrly', 'en-gb.facebook.com/TeifiValleyRly']	keep	keep				
mm.domus.SW103	twitter.com/teignheritage	en-gb.facebook.com/TeignHeri	keep	keep				
mm.domus.SW207	['twitter.com/pkporthcurno', 'twitter.com/pkporthcurno/status/1192566901572096000']	['www.facebook.com/pkporthcurno', 'en-gb.facebook.com/TelegraphMuseumPorthcurno/posts']	keep	keep				
