museum_id	twitter_id	facebook_pages	new_twitter	new_fb	comment_fb
mm.domus.SW135	twitter.com/tewkesmuseum	['facebook.com/213568808664283', 'www.facebook.com/tewkesburymuseum/photos/a.261741340513696/4185021068185684', 'www.facebook.com/tewkesburymuseum/photos/a.261741340513696/4168518116502646', 'www.facebook.com/415988435124857/photos/a.2153532558037094/4108568325866831', 'www.facebook.com/tewkesburymuseum/photos/a.261741340513696/4131412033546588', 'www.facebook.com/tewkesburymuseum/photos/a.261741340513696/4124869057534219', 'www.facebook.com/213568808664283/posts/4086974944656964', 'www.facebook.com/tewkesbury-museum-213568808664283']			
mm.domus.YH073	twitter.com/thackraymuseum	['www.facebook.com/thackraymuseum', 'en-gb.facebook.com/Thackraymuseum/posts']			
mm.ace.1210	['twitter.com/museumthame', 'twitter.com/thamemuseum']	['www.facebook.com/thamemuseum', 'en-gb.facebook.com/pages/category/Museum/Thame-Museum-143967648994232']			
mm.musa.340	no_resource	no_resource			
mm.musa.154	no_resource	['www.facebook.com/thaxtedparishcouncil']			
mm.wiki.424	['twitter.com/harleyabingdon']	no_resource			
mm.domus.WM025	no_resource	no_resource			
mm.domus.SW107	twitter.com/americanmuseum	['www.facebook.com/americanmuseum', 'en-gb.facebook.com/AmericanMuseum']			
mm.aim.0981	no_resource	['www.facebook.com/theenginemuseum', 'www.facebook.com/visitchesterandcheshire', 'www.facebook.com/anson.volunteer']			
mm.aim.0952	no_resource	en-gb.facebook.com/MOLArchaeology			
mm.domus.NI024	no_resource	['www.facebook.com/nationaltrustmidulster']			
mm.wiki.301	no_resource	no_resource			
mm.domus.NW002	['twitter.com/motherpost', 'twitter.com/thebeaconmuseum']	['www.facebook.com/motherpost', 'www.facebook.com/850977901734294', 'www.facebook.com/thebeacon.tw', 'en-gb.facebook.com/thebeaconmuseum/videos/707075409723964/?hc_ref=ARQdwb65QKCiCYG_wEH4t_ZJMKHoVq1xwU7-dfu4nmI67or_I0YdTh1hvNgdvPvBLFw']			
mm.wiki.272	twitter.com/beatlesstory	https://www.facebook.com/bradfordmuseums			
mm.MDN.017	twitter.com/real_barge	en-gb.facebook.com/TheBelfastBarge			
mm.aim.0994	no_resource	no_resource			
mm.domus.SW197	twitter.com/bdcmuseum	['www.facebook.com/pages/bill-douglas-centre/148597838525284#!/pages/bill-douglas-centre/148597838525284', 'www.facebook.com/bdcmuseum', 'en-gb.facebook.com/bdcmuseum/events']			
mm.aim.1153	twitter.com/bishops_palace	['facebook.com/bishopspalace', 'en-gb.facebook.com/Bishopspalace']			
mm.misc.149	no_resource	no_resource			
mm.domus.EM083	twitter.com/n16boilerhouse	['www.facebook.com/boilerhouseouseburn', 'www.facebook.com/boilerhousejesmond']			
mm.New.108	twitter.com/theboxplymouth	['www.facebook.com/theboxplymouth', 'en-gb.facebook.com/theboxplymouth']			
mm.misc.062	['twitter.com/thebryanmuseum']	['www.facebook.com/thebryanmuseum']			
mm.aim.1004	no_resource	['www.facebook.com/pages/the-bubblecar-museum/108155366732', 'www.facebook.com/bridgeclassiccars', 'en-gb.facebook.com/bubblecarmuseum']			
mm.aim.1005	['twitter.com/southdownshc', 'twitter.com/museumgardening']	['www.facebook.com/southdownsheritagecentre', 'www.facebook.com/alices-chocolate-patisserie-1720934958121268', 'en-gb.facebook.com/pages/category/History-Museum/Museumofgardening/posts']			
mm.aim.1006	twitter.com/bugattitrust	www.facebook.com/tudorhouseandgarden		www.facebook.com/tudorhouseandgarden	
mm.misc.076	['twitter.com/arraspaysartois']	['www.facebook.com/arraspaysdartois', 'en-gb.facebook.com/pages/category/History-Museum/bullecourt-museum-15449368343']			
mm.misc.022	['//twitter.com/cmboothkent']	['www.facebook.com/cmboothcollection']			
mm.wiki.495	no_resource	no_resource			
mm.domus.SW017	twitter.com/thecastlebude	en-gb.facebook.com/TheCastleBude		en-gb.facebook.com/TheCastleBude	active
mm.wiki.478	['twitter.com/thecastleofmey']	['www.facebook.com/thecastleofmey', 'en-gb.facebook.com/TheCastleOfMey']			
mm.aim.1017	twitter.com/catermuseum	['en-gb.facebook.com/catermuseum']			
mm.aim.1020	twitter.com/charterhouseec1	['www.facebook.com/thecharterhouselondon']			
mm.domus.WM074	twitter.com/homeofcider	['www.facebook.com/homeofcider']			
mm.aim.1022	no_resource	en-gb.facebook.com/MillHouseCiderMuseum			
mm.aim.1023	twitter.com/cinemamuseum	['www.facebook.com/pg/thecinemamuseum/events', 'www.facebook.com/pages/london/the-cinema-museum/94435861815', 'en-gb.facebook.com/TheCinemaMuseum']			
mm.misc.100	no_resource	['www.facebook.com/coachhousefeilding']			
mm.ace.1214	twitter.com/colezoology	no_resource			
mm.ace.324	twitter.com/collectionusher	['www.facebook.com/pages/the-collection-lincoln-usher-gallery/105543346161424', 'en-gb.facebook.com/collectionusher']			
mm.domus.WM011	no_resource	en-gb.facebook.com/commandery			
mm.misc.162	twitter.com/thedatashed	no_resource			
mm.mald.007	['twitter.com/copper_kingdom']	['www.facebook.com/copper-kingdom-amlwch-104882698452302']			
mm.misc.008	no_resource	no_resource			
mm.ace.1225	twitter.com/riponmuseums	en-gb.facebook.com/RiponMuseums/posts/?ref=page_internal			
mm.aim.1026	['twitter.com/twotonecentral', 'twitter.com/covmusicm']	['www.facebook.com/groups/covmusic']			
mm.domus.YH052	['twitter.com/cravencouncil']	['www.facebook.com/cravencouncil']			
mm.misc.066	no_resource	no_resource			
mm.domus.SE241	twitter.com/theddaystory	['www.facebook.com/ddaymuseum', 'www.facebook.com/theddaystory', 'en-gb.facebook.com/TheDDayStory']			
mm.misc.010	twitter.com/donald_mcgill	['www.facebook.com/donaldmcgillarchive']			
mm.aim.1040	no_resource	no_resource			
mm.domus.YH151	twitter.com/BankfieldMuseum/status/1262685748358234115	['en-gb.facebook.com/dwr.org.uk']			
mm.aim.1042	twitter.com/eastridingarch	no_resource			
mm.domus.SE506	twitter.com/estorick	['www.facebook.com/estorickcollection', 'en-gb.facebook.com/estorickcollection']			
mm.aim.1097	['twitter.com/etchescollect']	['www.facebook.com/theetchescollectionkimmeridge', 'en-gb.facebook.com/theetchescollectionkimmeridge/posts/?ref=page_internal']			
mm.domus.SE020	twitter.com/thefanmuseum	['www.facebook.com/pages/the-fan-museum/159153170767991', 'en-gb.facebook.com/TheFanMuseum']			
mm.domus.SE505	['twitter.com/farmlandmuseum', 'twitter.com/FarmlandMuseum/status/1306967404816203777']	['www.facebook.com/denny.farmland', 'en-gb.facebook.com/Denny.Farmland']			
mm.aim.1051	['twitter.com/dromolandcastle']	['www.facebook.com/dromolandcastle']			
mm.domus.WM057	twitter.com/ntthefirs	['www.facebook.com/elgarbirthplace', 'en-gb.facebook.com/elgarbirthplace/about']			
mm.domus.SE370	twitter.com/foundlingmuseum	['www.facebook.com/foundlingmuseum', 'en-gb.facebook.com/FoundlingMuseum']			
mm.musa.341	twitter.com/fruitmarket	en-gb.facebook.com/fruitmarketgallery			
mm.domus.NW115	twitter.com/fusiliermuseum	['www.facebook.com/pages/the-fusilier-museum-lancashire/173363989470', 'en-gb.facebook.com/FusilierMuseum']			
mm.ace.1254	twitter.com/fusilierslondon	['www.facebook.com/thefusiliermuseumlondon', 'en-gb.facebook.com/fusilierbandlancs']			
mm.domus.SE001	twitter.com/gardenmuseumldn	['www.facebook.com/gardenmuseumldn', 'en-gb.facebook.com/GardenMuseumLDN']			
mm.misc.229	twitter.com/thegeorgiannts	en-gb.facebook.com/GeorgianHouse			
mm.wiki.382	['twitter.com/wkfdhistsoc', 'twitter.com/gissingtrust']	['www.facebook.com/wakefieldhistoricalsocietyuk']			
mm.mgs.343	twitter.com/scotsmasons	['www.facebook.com/grandlodgescotland', 'en-gb.facebook.com/GrandLodgeScotland/posts']			
mm.domus.YH061	twitter.com/greenhowards	['www.facebook.com/greenhowardsmuseum', 'en-gb.facebook.com/GreenHowardsMuseum']			
mm.domus.NW039	twitter.com/grundyblackpool	['www.facebook.com/grundyartgallery', 'en-gb.facebook.com/grundyartgallery']			
mm.ace.1123	no_resource	no_resource			
mm.aim.1068	no_resource	no_resource			
mm.domus.EM105	['twitter.com/guildhallschool']	https://www.facebook.com/leicestermuseums		https://www.facebook.com/leicestermuseums	wrong link
mm.domus.SE562	twitter.com/gurkhamuseum	['www.facebook.com/thegurkhamuseum', 'en-gb.facebook.com/TheGurkhaMuseum']			
mm.wiki.448	no_resource	no_resource			
mm.aim.1071	no_resource	['www.facebook.com/thehamiltontoycollection', 'en-gb.facebook.com/pages/category/Museum/TheHamiltonToyCollection/posts']			
mm.ace.1247	twitter.com/nthardmanshouse	en-gb.facebook.com/NThardmanshouse			
mm.hha.110	twitter.com/heathhousefarm	no_resource			
mm.domus.SW160	twitter.com/helicollections	['www.facebook.com/pages/the-helicopter-museum-official/184447451591982', 'en-gb.facebook.com/helimuseum/about']			
mm.mgs.383	twitter.com/rockfieldcentre	en-gb.facebook.com/SlateIslandsSeilHeritageMuseum			
mm.ace.1148	twitter.com/bellinghamher	['www.facebook.com/hcatbell', 'en-gb.facebook.com/BellHC']			
mm.ace.380	twitter.com/higginsbedford	en-gb.facebook.com/TheHigginsBedford			
mm.mgs.390	['twitter.com/crieffvc', 'twitter.com/highlandtaste']	['www.facebook.com/crieffvisitorcentre']			
mm.domus.SC178	twitter.com/hmuseum	['www.facebook.com/thehighlandersmuseum', 'en-gb.facebook.com/thehighlandersmuseum']			
mm.musa.342	twitter.com/thehillhousents	https://www.facebook.com/TheHillHouse/		https://www.facebook.com/TheHillHouse/	missing link
mm.misc.005	no_resource	['www.facebook.com/pages/history-on-wheels-motor-museum/308795975896026']			
mm.aim.1080	twitter.com/hockeymuseum	en-gb.facebook.com/hockeymuseum			
mm.New.55	twitter.com/holocaust_hud	['www.facebook.com/helchuddersfield']			
mm.musa.343	['twitter.com/hopfarm']	['www.facebook.com/thehopfarm']			
mm.wiki.055	['twitter.com/_thehub_uk']	no_resource			
mm.domus.SE058	twitter.com/hunterianlondon	['www.facebook.com/hunterianmuseum', 'www.facebook.com/royalcollegeofsurgeons', 'en-gb.facebook.com/HunterianMuseum']			
mm.domus.NI010	twitter.com/inniskillings	['www.facebook.com/inniskillingsmuseum', 'en-gb.facebook.com/inniskillingsmuseum']			
mm.aim.1089	no_resource	no_resource			
mm.domus.SC011	twitter.com/johnbuchansoc/status/352759330543636481	['www.facebook.com/johnbuchanstory', 'en-gb.facebook.com/johnbuchanstory']			
mm.aim.1091	twitter.com/pilsudskiinst	['www.facebook.com/pilsudskiinst']			
mm.aim.1093	no_resource	no_resource			
mm.aim.1095	twitter.com/kemsingkent	['www.facebook.com/kemsingheritagecentre', 'en-gb.facebook.com/pages/category/Community-Organization/kemsingheritagecentre/posts']			
mm.domus.YH069	twitter.com/kohimamuseum	['www.facebook.com/kohimamuseum', 'en-gb.facebook.com/kohimamuseum']			
mm.wiki.013	twitter.com/GirtonCollege/status/1171726234730094593	en-gb.facebook.com/pages/category/College---University/Lawrence-Room-Girton-College-161686304019/posts			
mm.domus.NE001	no_resource	no_resource			
mm.ace.1198	twitter.com/thelightbox	['www.facebook.com/thelightboxwoking', 'en-gb.facebook.com/TheLightboxWoking']			
mm.misc.194	no_resource	no_resource			
mm.domus.SE319	twitter.com/waterandsteam	['facebook.com/waterandsteam', 'en-gb.facebook.com/waterandsteam']			
mm.ace.1246	twitter.com/the_lowry	['www.facebook.com/thelowrysalford', 'en-gb.facebook.com/TheLowrySalford']			
mm.fcm.155	twitter.com/themadmuseum	['www.facebook.com/themadmuseum', 'en-gb.facebook.com/themadmuseum']			
mm.New.131	no_resource	no_resource			
mm.domus.NW145	twitter.com/mcrmuseum	['www.facebook.com/manchestermuseum', 'en-gb.facebook.com/ManchesterMuseum']			
mm.wiki.014	no_resource	no_resource			
mm.domus.SE337	['//www.twitter.com/maryrosemuseum', 'twitter.com/maryrosemuseum']	['//www.facebook.com/maryrosemuseum', 'en-gb.facebook.com/MaryRoseMuseum']			
mm.domus.SC232	twitter.com/mcmanusdundee	['www.facebook.com/mcmanusdundee']			
mm.aim.1111	no_resource	no_resource			
mm.domus.SC022	no_resource	['www.facebook.com/angusalivemuseums', 'en-gb.facebook.com/ANGUSaliveMuseums/posts']			
mm.wiki.399	twitter.com/merchantshseuk	['www.facebook.com/themerchantshousemarlborough', 'en-gb.facebook.com/themerchantshousemarlborough']			
mm.domus.SW057	twitter.com/johnmooremuseum	['www.facebook.com/the-john-moore-museum-165424550149706']			
mm.domus.WM007	twitter.com/mrmworcs	en-gb.facebook.com/WorcestershireSoldier/about/?ref=page_internal			
mm.misc.032	no_resource	en-gb.facebook.com/pages/category/History-Museum/The-Micro-Museum-1519640484917595			
mm.aim.1115	twitter.com/thekeepmuseum	['www.facebook.com/keepmilitarymuseum']			
mm.aim.1117	twitter.com/muckleburgh	no_resource			
mm.aim.1196	twitter.com/alfredmunnings	['www.facebook.com/pages/sir-alfred-munnings-art-museum/151183058247224', 'en-gb.facebook.com/The-Munnings-Art-Museum-151183058247224']			
mm.wiki.422	twitter.com/museumfreederry	en-gb.facebook.com/mofd.derry			
mm.domus.EM047	['twitter.com/museumofleather']	['www.facebook.com/nationalleathercollection', 'en-gb.facebook.com/AbingtonMuseum/about']			
mm.domus.SE445	twitter.com/museummethodism	['www.facebook.com/museummethodism', 'en-gb.facebook.com/museummethodism']			
mm.New.121	no_resource	['www.facebook.com/thebirminghamoratory']			
mm.aim.1131	['twitter.com/nra_museums']	['www.facebook.com/nramuseums', 'www.facebook.com/nramuseums']			
mm.domus.SC171	no_resource	['www.facebook.com/the-museum-newton-stewart-190011514479992', 'en-gb.facebook.com/themuseumnewtonstewart']			
mm.domus.SE082	twitter.com/musicalmuseum	['www.facebook.com/themusicalmuseum', 'en-gb.facebook.com/TheMusicalMuseum']			
mm.wiki.426	['twitter.com/carmengaa32']	['www.facebook.com/ancharraigmhorgaa']		['www.facebook.com/ancharraigmhorgaa']	other
mm.aim.1136	twitter.com/nationalbrewery	['//www.facebook.com/pages/the-national-brewery-centre/102668619791168', 'en-gb.facebook.com/nationalbrewery']			
mm.aim.1138	no_resource	['www.facebook.com/thclaxton']		['www.facebook.com/thclaxton']	active
mm.misc.007	twitter.com/tnmoc	['www.facebook.com/tnmoc', 'en-gb.facebook.com/TNMOC']			
mm.misc.120	['twitter.com/paradisewlpark']	['www.facebook.com/paradisewildlifeparkzsh']			
mm.misc.015	['twitter.com/nvmuk']	www.facebook.com/thenvmuk		www.facebook.com/thenvmuk	other
mm.musa.344	no_resource	no_resource			
mm.ace.1181	twitter.com/newartgallery	['www.facebook.com/the-new-art-gallery-walsall-188206635511', 'en-gb.facebook.com/newartgallerywalsall']			
mm.aim.1142	no_resource	en-gb.facebook.com/glynvalleytramway/about			
mm.ace.1097	twitter.com/newroombristol	['www.facebook.com/pages/the-new-roomjohn-wesleys-chapel/106356636085578', 'en-gb.facebook.com/newroombristol']			
mm.misc.070	no_resource	en-gb.facebook.com/TheMansellCollection			
mm.aim.1147	twitter.com/jenjenbottie	no_resource			
mm.domus.SE236	twitter.com/thenovium	['www.facebook.com/thenovium', 'en-gb.facebook.com/TheNovium/?ref=page_internal']			
mm.misc.011	no_resource	en-gb.facebook.com/lythamlifeboatmuseum			
mm.mgs.290	no_resource	['www.facebook.com/opowallingford']			
mm.aim.1151	no_resource	['www.facebook.com/the-old-smiddy-125517317525555']			
mm.wiki.264	['twitter.com/visitnorthlincs']	['www.facebook.com/visitnorthlincs', 'en-gb.facebook.com/Owston-Ferry-Smithy-Heritage-Centre-304074069775426']			
mm.misc.012	no_resource	no_resource			
mm.mgs.368	['twitter.com/gorgeouscottage']	['www.facebook.com/gorgeouscottages']			
mm.ace.1267	twitter.com/panaceamuseum	['www.facebook.com/panaceamuseum', 'en-gb.facebook.com/panaceamuseum']			
mm.aim.1156	['twitter.com/frogmoremill', 'twitter.com/FrogmoreMill/status/1167388927860379648']	['www.facebook.com/frogmorepapermill']			
mm.aim.1157	no_resource	en-gb.facebook.com/patrick.shaw.5283			
mm.ace.1125	twitter.com/thepenmuseum	['www.facebook.com/pen.museum', 'en-gb.facebook.com/Pen.Museum']			
mm.wiki.088	no_resource	['www.facebook.com/pages/torquay-museum/152580441430585']			
mm.domus.SC138	twitter.com/EdinCulture/status/1189556995025752066	https://www.facebook.com/MuseumsandGalleriesEdinburgh		https://www.facebook.com/MuseumsandGalleriesEdinburgh	wrong link
mm.ace.1160	twitter.com/scottpolar	['www.facebook.com/polarmuseum', 'en-gb.facebook.com/polarmuseum']			
mm.aim.1161	twitter.com/thepostalmuseum	['www.facebook.com/thepostalmuseum', 'en-gb.facebook.com/thepostalmuseum']			
mm.musa.345	no_resource	['www.facebook.com/thepriestshouse']			
mm.domus.SW086	twitter.com/priestshouse	no_resource			
mm.domus.YH103	['twitter.com/yorkarmymuseum']	['www.facebook.com/yorkarmymuseum']			
mm.domus.EM098	twitter.com/prclt6233	['www.facebook.com/groups/105180429515813', 'www.facebook.com/prcltwestshed']			
mm.musa.346	no_resource	en-gb.facebook.com/pages/category/Landmark---Historical-Place/Queens-Gallery-1497422760284207			
mm.musa.347	no_resource	no_resource			
mm.hha.001	['www.twitter.com/rmgreenwich', 'twitter.com/tqhgreenwich']	['www.facebook.com/royalmuseumsgreenwich', 'en-gb.facebook.com/QueensHouseGreenwich/?fref=mentions&rf=137122486308975']			
mm.domus.EM055	twitter.com/lancers_museum	no_resource			
mm.misc.083	twitter.com/search?q=%23radiomuseum	en-gb.facebook.com/pages/category/Museum/The-Radio-Museum-707324339608886			
mm.ace.1241	no_resource	no_resource			
mm.misc.128	no_resource	no_resource			
mm.aim.0141	['twitter.com/redhousent']	['www.facebook.com/redhousent']			
mm.domus.WA060	twitter.com/rmrw_brecon	['www.facebook.com/royal.welsh.museum']			
mm.domus.SC291	['twitter.com/mimedinburgh', 'twitter.com/reidedinburgh']	['www.facebook.com/pages/edinburgh-university-collection-of-historic-musical-instruments-euchmi/144892895544842']			
mm.domus.SW112	no_resource	en-gb.facebook.com/pages/category/History-Museum/The-Rifles-Berkshire-and-Wiltshire-Museum-500832510060892			
mm.New.53	twitter.com/theriflesmuseum	['www.facebook.com/theriflesmuseum']			
mm.ace.1159	twitter.com/roalddahlmuseum	en-gb.facebook.com/roalddahlmuseum			
mm.aim82NM.096	no_resource	no_resource			
mm.wiki.230	['twitter.com/karuorg']	['facebook.com/karu.org', 'en-gb.facebook.com/pages/category/Landmark---Historical-Place/The-Roman-Painted-House-Dover-393062414076898']			
mm.ace.1253	twitter.com/ropewalkbarton	['www.facebook.com/ropewalkbarton', 'www.facebook.com/pages/the-ropewalk/193762980654304', 'en-gb.facebook.com/RopewalkBarton']			
mm.domus.SE164	twitter.com/rgjmuseum	['www.facebook.com/the-royal-green-jackets-museum-1440773922819517', 'en-gb.facebook.com/The-Royal-Green-Jackets-Museum-1440773922819517']			
mm.wiki.169	twitter.com/royalmewslondon	en-gb.facebook.com/royalcollectiontrust/about			
mm.aim.1186	twitter.com/royalmintmuseum	['www.facebook.com/theroyalmintmuseum']			
mm.mgs.348	twitter.com/britanniayacht	['www.facebook.com/theroyalyachtbritannia', 'en-gb.facebook.com/TheRoyalYachtBRITANNIA/posts']			
mm.domus.SW128	twitter.com/salisburymuseum	['www.facebook.com/pages/salisbury-south-wiltshire-museum/116877671701774', 'en-gb.facebook.com/SalisburyMuseum']			
mm.aim.1189	twitter.com/scottishcrannog	['www.facebook.com/scottishcrannogcentre']			
mm.domus.SE603	['twitter.com/seasidemuseum', 'twitter.com/hbmuseumtrust']	['www.facebook.com/seasidemuseumhernebay', 'en-gb.facebook.com/seasidemuseumhernebay']			
mm.domus.SE134	twitter.com/sheringhmmuseum	en-gb.facebook.com/pages/category/History-Museum/The-Gansey-Page-Sheringham-Museum-472492119757163			
mm.wiki.005	['twitter.com/shuttleworth_ow', 'twitter.com/swissgarden_ow', 'twitter.com/thehouse_ow']	['www.facebook.com/shuttleworthcollection', 'www.facebook.com/swissgardenshuttleworth', 'www.facebook.com/thehouseshuttleworth']			
